tract,Name,Household_Income_at_Age_35_rW_gF_p25
6037651002,"Southeast Torrance, Torrance, CA",46433
34027043200,"Madison, NJ",46433
53011040409,"Pleasant Valley, Vancouver, WA",46432
6085511000,"Midtown, Palo Alto, CA",46431
34017011600,"Constable Hook, Bayonne, NJ",46431
53033025805,"Renton, WA",46431
27139080800,"Jordan, MN",46431
48201533500,"Hidden Valley, Houston, TX",46430
39095007205,"Southwyck, Toledo, OH",46430
8035014603,"Castle Rock, CO",46430
6001428301,"Alameda, CA",46429
34029717102,"Jackson, NJ",46427
17201003903,"Roscoe, IL",46426
50023954000,"Marshfield, VT",46426
6085502908,"South San Jose, San Jose, CA",46425
34023000701,"Piscataway Township, NJ",46424
51179010205,"Stafford, VA",46424
48201552103,"Bonaire, Houston, TX",46423
36081093800,"Queens County, NY",46423
31055007468,"South Central Omaha, Ralston, NE",46423
28089030206,"Ridgeland, MS",46421
48137950300,"Rocksprings, TX",46420
25025090700,"Dorchester, Boston, MA",46420
6073009802,"San Carlos, San Diego, CA",46420
6075047901,"Outer Richmond, San Francisco, CA",46419
49029970100,"Morgan, UT",46419
4013061040,"Dysart Cactus, El Mirage, AZ",46418
12101032013,"Lutz, FL",46418
37183052504,"Northwest Raleigh, Raleigh, NC",46418
33015069700,"Portsmouth, NH",46415
48201542200,"Katy, TX",46415
41005020304,"Oak Creek, Lake Oswego, OR",46414
6037621326,"South Redondo, Redondo Beach, CA",46413
47037018201,"Nashville, TN",46413
48249950200,"Alice, TX",46412
48453001785,"Milwood, Austin, TX",46411
17197881109,"New Lenox, IL",46411
17031812500,"Oak Park, IL",46410
9003515000,"Highland Park, Manchester, CT",46409
48201541602,"Glencairn, Houston, TX",46408
12095015802,"Winter Park, FL",46408
39099812001,"Boardman, OH",46408
6097152300,"SOS, Santa Rosa, CA",46408
8041000202,"Northeast Colorado Springs, Colorado Springs, CO",46407
26145010401,"Saginaw Township North, Saginaw, MI",46407
19089960100,"Cresco, IA",46407
13089021202,"North Brookhaven, Atlanta, GA",46406
48157672100,"Sugar Lakes, Sugar Land, TX",46405
26049012906,"Grand Blanc, MI",46405
4013613000,"Cave Creek, AZ",46405
29047021306,"New Mark, Kansas City, MO",46404
15003010201,"Koolauloa, Hauula, HI",46404
6059032050,"Rancho Santa Margarita, CA",46403
55101002001,"Wind Lake, WI",46403
6067000200,"Central Sacramento, Sacramento, CA",46403
6073002803,"Mid-City, San Diego, CA",46403
41051005700,"Downtown, Portland, OR",46402
25009205400,"Lynn, MA",46401
27005940000,"Ogema, MN",46400
31113957500,"Stapleton, NE",46400
8005082400,"Aurora, CO",46399
6037901101,"Quartz Hill, CA",46399
36103190401,"Flanders, NY",46399
12033002500,"Toilla Segunda, Pensacola Beach, FL",46398
34023008602,"Princeton Meadows, NJ",46398
48201320700,"Meadowbrook/ Allendale, Houston, TX",46398
48245000306,"Beaumont, TX",46397
42103950606,"Milford, PA",46396
51041100915,"Midlothian, VA",46396
39173020500,"Perrysburg, OH",46395
36047014000,"Kings County, NY",46395
48135003000,"Odessa, TX",46393
6111008302,"Simi Valley, CA",46393
6037188300,"Atwater Village, Los Angeles, CA",46392
44003020101,"West Warwick, RI",46392
32003003222,"Summerlin, Las Vegas, NV",46391
51087200411,"Richmond, VA",46391
4013610600,"North Gateway, Phoenix, AZ",46390
12095015601,"Maitland, FL",46389
4003000302,"Saint David, AZ",46389
51179010105,"Stafford, VA",46389
42129801701,"New Kensington, PA",46389
6071002028,"Rancho Cucamonga, CA",46388
48025950300,"Beeville, TX",46388
39165032003,"Maineville, OH",46387
34013017500,"West Orange, NJ",46387
6077003109,"Stockton, CA",46387
27005450600,"Detroit Lakes, MN",46386
17197883208,"Joliet, IL",46386
28121020206,"Brandon, MS",46385
36057070800,"Amsterdam, NY",46385
8059009831,"West Central Westminster, Westminster, CO",46385
8101002918,"Pueblo West, CO",46385
18057111007,"Carmel, IN",46384
27061480400,"Bovey, MN",46383
8041007300,"Monument, CO",46383
25015821601,"Northampton, MA",46382
20091053418,"Overland Park, KS",46382
25017326102,"Groton, MA",46382
24033800515,"Bowie, MD",46381
18003010400,"Fort Wayne, IN",46380
36047011200,"Kings County, NY",46380
37081012607,"Beechcroft, Greensboro, NC",46378
51059481102,"Oak Hill, VA",46377
6065042401,"Moreno Valley, CA",46377
22093040100,"Gramercy, LA",46376
40109108403,"Central Oklahoma City, The Village, OK",46375
30041040200,"Havre, MT",46374
27171100500,"Annandale, MN",46374
25017316400,"North Billerica, Billerica, MA",46374
24021752802,"Myersville, MD",46373
42015951400,"Canton, PA",46373
25013813601,"Wilbraham, Wilbraham, MA",46373
34003044100,"Ramsey, NJ",46373
48381020100,"Amarillo, TX",46372
31055007466,"South Central Omaha, Omaha, NE",46372
42101038800,"Mount Airy, Philadelphia, PA",46372
6037109800,"North Hills, Los Angeles, CA",46371
39035182105,"Seven Hills, OH",46371
39035132302,"Bedford, OH",46371
53067012510,"Yelm, WA",46369
20139010500,"Vassar, KS",46368
55115101100,"Pulaski, WI",46368
6037300400,"Crescenta Highlands, Glendale, CA",46365
40143007522,"Broken Arrow, OK",46364
31067964900,"Beatrice, NE",46364
19083480300,"Iowa Falls, IA",46363
4019004719,"Tucson, AZ",46363
12073002408,"Killearn Acres, Tallahassee, FL",46362
31145963100,"Indianola, NE",46361
1051030701,"Wetumpka, AL",46360
12057013917,"Riverview, FL",46360
25017383600,"Framingham, MA",46359
55057100400,"New Lisbon, WI",46359
20173010002,"Wichita, KS",46358
42029302600,"West Chester, PA",46358
36027090000,"Red Hook, NY",46357
51810045425,"Virginia Beach, VA",46357
42029303401,"Kennett Square, PA",46357
48365950600,"Gary City, TX",46357
53007960400,"Manson, WA",46356
53033008700,"Squire Park, Seattle, WA",46355
6065042217,"Mission Grove, Riverside, CA",46354
17089852201,"St. Charles, IL",46354
42043024002,"Elizabethtown, PA",46354
36081013200,"Queens County, NY",46353
1089011013,"Madison, AL",46353
36029009116,"Buffalo, NY",46353
6059074107,"South Coast Metro, Santa Ana, CA",46353
28081950402,"Belden, Tupelo, MS",46353
47157003500,"Central Gardens, Memphis, TN",46352
6037311802,"Burbank, CA",46352
17115002300,"Decatur, IL",46351
53033029303,"Renton, WA",46351
12009068102,"Cocoa Beach, FL",46351
26163594500,"Trenton, MI",46351
29205450300,"Clarence, MO",46351
10005051306,"Selbyville, DE",46350
6083001101,"Westside, Santa Barbara, CA",46350
6037400604,"Azusa, CA",46349
12073002507,"Tallahassee, FL",46349
48245000308,"Beaumont, TX",46348
17031810600,"Harwood Heights, IL",46347
6001441924,"Cherry - Guardino, Fremont, CA",46345
13121009700,"Buckhead, Atlanta, GA",46344
37115010400,"Marshall, NC",46343
6107002700,"Springville, CA",46342
27025110700,"Shafer, MN",46341
36103145903,"Bay Shore, NY",46341
34015501604,"Williamstown, Monroe Township, NJ",46341
42077005301,"Germansville, PA",46340
48029121115,"North Central Thousand Oaks, San Antonio, TX",46339
31183973600,"Bartlett, NE",46339
40145030502,"Broken Arrow, OK",46337
6095250106,"Vallejo, CA",46337
24037876100,"Leonardtown, MD",46337
48201454200,"Houston, TX",46335
36119004000,"North Side, Mount Vernon, NY",46334
19195690300,"Manly, IA",46334
16049960300,"Cottonwood, ID",46333
50025968300,"Dummerston, VT",46333
34041031402,"Hackettstown, NJ",46332
51087200305,"Henrico, VA",46331
39095006400,"DeVeaux, Toledo, OH",46330
42101006100,"Elmwood, Philadelphia, PA",46330
19113010200,"Center Point, IA",46330
47065000700,"North Chattanooga, Chattanooga, TN",46330
51041100928,"Charter Colony, Midlothian, VA",46329
55015020400,"Chilton, WI",46329
55133204200,"Hickory Creek, Oconomowoc, WI",46329
34025811102,"Marlboro Township, NJ",46329
36103158103,"Centereach, NY",46328
22071000618,"Algiers, New Orleans, LA",46328
42031160200,"Lucinda, PA",46328
35043010602,"Corrales, NM",46328
6061020200,"Foresthill, CA",46327
24003740103,"Hanover, MD",46325
13089021504,"Victoria Estates, Atlanta, GA",46323
42071012403,"Ephrata, PA",46323
49035101200,"Greater Avenues, Salt Lake City, UT",46323
40143007512,"Broken Arrow, OK",46322
48439113627,"Bedford, TX",46322
36119013400,"Ossining, NY",46322
53019970200,"Republic, WA",46321
34027041500,"Denville, NJ",46321
51149850302,"Hopewell, VA",46320
12101032112,"Meadow Pointe, Wesley Chapel, FL",46320
17031820901,"Burbank, IL",46320
53033021803,"Bothell, WA",46319
6085506102,"Santa Clara, CA",46319
9003400100,"Berlin, CT",46319
6073019302,"Peacock, Oceanside, CA",46318
36055006700,"19th Ward, Rochester, NY",46317
42063961300,"Penn Run, PA",46317
6053014102,"Marina, CA",46316
19013002902,"La Porte City, IA",46315
20043020200,"Troy, KS",46315
40033871200,"Walters, OK",46315
26093710300,"Fenton, MI",46314
6037128602,"Van Nuys, Los Angeles, CA",46313
34025809501,"Morganville, Marlboro Township, NJ",46313
39035134203,"Berea, OH",46313
12109020601,"Ponte Vedra Beach, FL",46312
23019006300,"Orono, Orono, ME",46312
8035014110,"Northridge, Littleton, CO",46312
39095009000,"Monclova, OH",46311
25021404100,"Wellesley, MA",46311
26125156400,"West Bloomfield Township, MI",46308
24027602600,"Ellicott City, MD",46308
1041963400,"Highland Home, AL",46307
46085972600,"Kennebec, SD",46306
48141001110,"Upper Mesa Hills, El Paso, TX",46305
53037975402,"Ellensburg, WA",46302
8041004701,"Northeast Colorado Springs, Colorado Springs, CO",46302
27061480500,"Nashwauk, MN",46300
53033028000,"Seattle, WA",46297
8031006809,"Southeast, Denver, CO",46297
53063010601,"Northwest Spokane, Spokane, WA",46297
36093032504,"Schenectady, NY",46297
6037137502,"Woodland Hills, Los Angeles, CA",46296
6085509801,"Mountain View, CA",46294
34025806300,"Monmouth County, NJ",46294
42001031203,"Littlestown, PA",46294
31101000300,"Ogallala, NE",46293
25021400700,"Emerson Gardens, Brookline, MA",46293
36061012600,"Lenox Hill, New York, NY",46293
27123043000,"Macalester - Groveland, Saint Paul, MN",46293
56043000200,"Worland, WY",46292
6001437000,"Southgate, Hayward, CA",46292
49035113105,"Herriman, UT",46291
36081012301,"Queens County, NY",46289
54049021200,"White Hall, WV",46289
6037408629,"Hacienda Heights, CA",46288
29510117200,"Shaw, St. Louis, MO",46286
34027043500,"Morristown, NJ",46286
56015958000,"Yoder, WY",46285
48201540602,"Yorktown Colony, Houston, TX",46284
6013378000,"Point Richmond, Richmond, CA",46284
48201433300,"Westside, Houston, TX",46284
25023501201,"Hingham, MA",46283
13135050109,"Sugar Hill, GA",46283
34023007909,"Matawan, NJ",46282
17031063200,"Lake View East, Chicago, IL",46282
6037124204,"North Hollywood, Los Angeles, CA",46281
8103951100,"Meeker, CO",46280
32003005827,"Sloan, NV",46279
24047951100,"Ocean Pines, MD",46279
16051960200,"Lewisville, ID",46279
29183311904,"O'Fallon, MO",46276
47037015625,"Hermitage, Nashville, TN",46276
8014030700,"Broomfield, CO",46276
6037603500,"Gardena, CA",46276
49035112921,"West Jordan, UT",46275
48227950100,"Big Spring, TX",46274
13113140303,"Peachtree City, GA",46273
4013319704,"Tempe, AZ",46273
6059062620,"Laguna Beach, CA",46272
12073002412,"Golden Eagle, Tallahassee, FL",46272
55079090900,"Wauwatosa, WI",46272
26139024600,"Hudsonville, MI",46271
35013000300,"Las Cruces, NM",46271
40131050603,"Claremore, OK",46270
20173009402,"Wichita, KS",46270
27053026811,"Minneapolis, MN",46270
39133600102,"Hiram, OH",46269
45055970905,"Lugoff, SC",46269
48381021200,"Amarillo, TX",46268
6085503108,"South San Jose, San Jose, CA",46267
12009069400,"The New Geogiana Settlement, Merritt Island, FL",46267
17031804713,"Schaumburg, IL",46267
42003448000,"Leetsdale, PA",46267
31153010103,"Bellevue, NE",46266
41067031004,"South Beaverton, Beaverton, OR",46266
40143006907,"Tulsa, OK",46265
6073021204,"Alpine, CA",46264
48121021800,"Frisco, TX",46264
6037910714,"Palmdale, CA",46264
16043970100,"Island Park, ID",46264
49035112501,"Midvale, UT",46264
56017967900,"Thermopolis, WY",46263
49041975400,"Richfield, UT",46263
34013021000,"Verona, NJ",46261
23031030203,"Sanford, Sanford, ME",46260
13135050607,"Dacula, GA",46260
48201542101,"Katy, TX",46259
29219820202,"Marthasville, MO",46259
23005004402,"Yarmouth, ME",46258
31153010306,"Bellevue, NE",46257
6001435800,"San Lorenzo, CA",46256
55131440103,"Hartford, WI",46256
44007002101,"Mount Pleasant, Providence, RI",46255
9011714103,"Colchester, CT",46254
51095080205,"Williamsburg, VA",46254
12057011016,"New Tampa, Tampa, FL",46254
51013101803,"Lyon Park, Arlington, VA",46253
55035001700,"Eau Claire, WI",46252
6107001501,"Exeter, CA",46252
20009971600,"Great Bend, KS",46251
12071050312,"Bonita Springs, FL",46251
42017105801,"Morrisville, PA",46250
48025950202,"Beeville, TX",46250
35015000100,"Carlsbad, NM",46249
6073016503,"El Cajon, CA",46249
6031001200,"Hanford, CA",46249
55097960400,"Stevens Point, WI",46247
8013012101,"Central Boulder, Boulder, CO",46247
55087012300,"Kaukauna, WI",46247
6059099413,"Huntington Beach, CA",46247
22051024100,"Harahan, LA",46247
17031803608,"Palatine, IL",46246
36109001100,"Ithaca, NY",46245
46011958600,"White, SD",46245
20073965600,"Hamilton, KS",46245
17113005601,"Colfax, IL",46245
6065042408,"Moreno Valley, CA",46243
6037139301,"Tarzana, Los Angeles, CA",46243
44009051101,"Charlestown, RI",46243
24510270200,"Lauraville, Baltimore, MD",46243
42073010800,"New Castle, PA",46241
6095252707,"Fairfield, CA",46239
18073101000,"De Motte, IN",46239
42095017102,"Easton, PA",46239
28075001102,"Meridian, MS",46239
6029005104,"Tuscany, Bakersfield, CA",46237
19181020800,"Indianola, IA",46237
8059010206,"Club Crest, Arvada, CO",46237
42107003500,"Schuylkill Haven, PA",46236
48477170400,"Brenham, TX",46235
6001404900,"Glenview, Oakland, CA",46235
39035155102,"Highland Heights, OH",46234
55057100600,"Juneau County, WI",46234
6077003313,"Pacific, Stockton, CA",46233
34005701303,"Bordentown, NJ",46231
48201223100,"Parkwood Estates, Houston, TX",46230
17065973300,"Dahlgren, IL",46230
22039950200,"Ville Platte, LA",46230
27095970200,"Onamia, MN",46229
12071040125,"Richmond, Lehigh Acres, FL",46229
6037187101,"Atwater Village, Los Angeles, CA",46229
48201342700,"Deer Park, TX",46228
33011022000,"Greenfield, NH",46228
24031704803,"Bethesda, MD",46226
12103027802,"Madeira Beach, FL",46226
8059010303,"Northwest Arvada, Arvada, CO",46225
6037141201,"Sherman Oaks, Los Angeles, CA",46224
48423001803,"Tyler, TX",46224
56013940500,"Riverton, WY",46223
51680000201,"Bedford Hills, Lynchburg, VA",46223
36001014203,"Delmar, NY",46222
36061017100,"Upper West Side, New York, NY",46222
20169001200,"Assaria, KS",46222
20139010300,"Lyndon, KS",46221
27091790400,"Ceylon, MN",46221
6055201402,"Napa, CA",46220
15001021704,"Waikoloa Village, HI",46219
18163000500,"Gum-Bayard-Chandler, Evansville, IN",46218
39153532202,"Fairlawn, OH",46218
4013082208,"Avondale, AZ",46218
45029970200,"Islandton, SC",46217
27003050605,"Minneapolis, MN",46217
48389950400,"Pecos, TX",46216
12001001603,"Golf Club Manor, Gainesville, FL",46216
55095960700,"Saint Croix Falls, WI",46215
21111010317,"Louisville, KY",46215
48085031409,"Allen, TX",46215
18097310105,"Indianapolis, IN",46213
23015975700,"South Bristol, ME",46213
16059970300,"Salmon, ID",46213
22073000200,"Monroe, LA",46212
48201421101,"Southwest Houston, Houston, TX",46211
6037197410,"Echo Park, Los Angeles, CA",46210
42101030501,"Lawncrest, Philadelphia, PA",46209
42125722700,"Hickory, PA",46209
25025140201,"Hyde Park, Boston, MA",46208
31153010621,"La Vista, NE",46207
31137967000,"Holdrege, NE",46206
1117030333,"Birmingham, AL",46206
32003004914,"Las Vegas, NV",46206
6073008333,"Carmel Country Highlands, San Diego, CA",46206
12099007910,"West Palm Beach, FL",46205
23031036002,"York, ME",46204
12101032012,"Saddlebrook Corporate Center, Wesley Chapel, FL",46203
32003002942,"Las Vegas, NV",46203
46027965900,"Vermillion, SD",46203
2020002821,"Huffman / O' Malley, Anchorage, AK",46201
12099007710,"Lake Worth, FL",46201
53061052208,"Monroe, WA",46200
22023970100,"Lake Charles, LA",46200
48121021516,"The Colony, TX",46199
6059042319,"Laguna Niguel, CA",46199
42049012001,"Union City, PA",46198
28049011300,"Utica, MS",46198
39093090100,"Columbia Station, OH",46197
12021011106,"Naples, FL",46197
48029181003,"Northwest Side, San Antonio, TX",46196
6059075816,"Orange, CA",46196
26099254000,"Fraser, MI",46196
34031143300,"Hawthorne, NJ",46196
9005306100,"New Hartford, CT",46194
13211010500,"Madison, GA",46193
6037570001,"Lakewood, CA",46193
48113016618,"DeSoto, TX",46193
13135050527,"Lawrenceville, GA",46192
28113950200,"McComb, MS",46192
6073015501,"El Cajon, CA",46191
8103951200,"Rangely, CO",46191
30053000500,"Troy, MT",46191
6053000104,"Salinas, CA",46189
6037551900,"Norwalk, CA",46189
6083002930,"Goleta, CA",46188
35001003712,"Heritage Hills, Albuquerque, NM",46187
42003429202,"Pittsburgh, PA",46187
12086007805,"Kendall, FL",46186
29095013405,"Blue Ridge Farms, Kansas City, MO",46186
34007608903,"Atco, NJ",46185
51059482301,"Reston, VA",46183
49035112904,"West Jordan, UT",46182
41025960200,"Princeton, OR",46182
39035135103,"Brecksville, OH",46180
53057952302,"Mount Vernon, WA",46179
48113014136,"Las Colinas, Irving, TX",46178
30095966600,"Park City, MT",46178
42011013100,"Boyertown, PA",46178
6079011300,"San Luis Obispo, CA",46178
42125755700,"Washington, PA",46177
6111005203,"Camarillo, CA",46176
48201554302,"Cypress, TX",46176
17043846521,"Naperville, IL",46176
53053940008,"Northeast Tacoma, Tacoma, WA",46175
34013017700,"West Orange, NJ",46175
36093020102,"Schenectady, NY",46174
17031802701,"Mount Prospect, IL",46174
36007013202,"Endwell, NY",46173
30081000800,"Conner, MT",46172
36081146700,"Queens County, NY",46171
12071000900,"Fort Myers, FL",46171
38101010400,"Minot, ND",46171
6059032059,"Ladera Ranch, CA",46171
22113950700,"Abbeville, LA",46171
26121001000,"Beachwood-Bluffton, Muskegon, MI",46170
48167720302,"Friendswood, TX",46170
19121060300,"Winterset, IA",46169
25005653203,"Bliss Corner, Dartmouth, MA",46168
16065950302,"Rexburg, ID",46167
17031620400,"South Side, Chicago, IL",46166
24003701400,"Harwood, MD",46166
42091207201,"Souderton, PA",46166
48439113924,"Summerfields, Fort Worth, TX",46166
29019000700,"Columbia, MO",46166
34025805100,"Eatontown, NJ",46166
12011020104,"Coconut Creek, FL",46165
49011125104,"South Weber, UT",46164
15003006900,"Naval Station Pearl Harbor, Honolulu, HI",46164
6001435103,"Hayward, CA",46164
26099251900,"Saint Clair Shores, MI",46163
25017324101,"Littleton Common, Littleton, MA",46163
13091960500,"Chauncey, GA",46163
17031550200,"South Side, Chicago, IL",46162
17049950500,"Effingham, IL",46161
24003730700,"Severna Park, MD",46161
34031216702,"Ringwood, NJ",46160
12086018100,"Miami, FL",46159
2020000202,"Eagle River, Anchorage, AK",46158
13097080508,"Douglasville, GA",46158
17093890600,"Yorkville, IL",46158
48387950700,"Detroit, TX",46157
22055001801,"Lafayette, LA",46157
