tract,Name,Household_Income_at_Age_35_rB_gF_p25
34013019200,"South Orange, NJ",41667
51145500200,"Powhatan, VA",41648
35035000601,"Holloman Air Force Base, NM",41647
24510270703,"North Harford Road, Baltimore, MD",41625
42089300402,"East Stroudsburg, PA",41622
37047930200,"Bolton, NC",41618
22103041300,"Mandeville, LA",41608
20173007101,"Wichita, KS",41597
6071007306,"Loma Linda, CA",41589
51013102600,"Douglas Park, Arlington, VA",41588
48085031621,"Highlands North, Plano, TX",41578
12057010209,"New Tampa, Tampa, FL",41577
22089063100,"Luling, LA",41574
51153901403,"Manassas, VA",41573
27053102500,"Logan Park, Minneapolis, MN",41561
25017351500,"Ward Two, Somerville, MA",41556
36047067400,"Kings County, NY",41533
6065042715,"Lake Elsinore, CA",41532
27053011000,"Northrop, Minneapolis, MN",41530
4013523006,"Chandler, AZ",41528
25027732302,"Grafton Hill, Worcester, MA",41504
25025110403,"Roslindale, Boston, MA",41504
53053061100,"Central Tacoma, Tacoma, WA",41501
12011060119,"Sunrise, FL",41493
51760070100,"Huguenot, Richmond, VA",41492
36059304202,"Westbury, NY",41483
11001010200,"Southwest Washington, Washington, DC",41469
51810046206,"Virginia Beach, VA",41469
37081016505,"Greensboro, NC",41468
36055014602,"Churchville, NY",41463
12095017503,"Apopka, FL",41444
13135050610,"Dacula, GA",41443
44005040800,"Newport, RI",41442
17043841109,"Bloomingdale, IL",41441
25021456200,"Stoughton, MA",41430
37183053418,"Shepherds Vineyard, Apex, NC",41417
13073030603,"Martinez, GA",41398
6111004600,"Port Hueneme, CA",41394
53033029408,"Kent, WA",41380
34023008900,"Edison, NJ",41373
48157672701,"Sugar Land, TX",41371
36081043702,"Queens County, NY",41366
36087012106,"Spring Valley, NY",41362
36081034700,"Queens County, NY",41337
24033807409,"Beltsville, MD",41334
36047078000,"Kings County, NY",41316
24031701219,"Rockville, MD",41281
6073011902,"National City, CA",41277
6001444302,"Newark, CA",41273
51153901228,"Dale City, VA",41262
26163564503,"Canton, MI",41256
6065041808,"Corona, CA",41243
6085503315,"East San Jose, San Jose, CA",41229
51059450100,"Falls Church, VA",41223
48453002402,"South Austin, Austin, TX",41213
48203020104,"Karnack, TX",41211
36061012100,"Hell's Kitchen, New York, NY",41204
36085021300,"Richmond County, NY",41199
24031700811,"Montgomery Village, MD",41184
25025091200,"Dorchester, Boston, MA",41176
53067011610,"Olympia, WA",41172
6001408100,"Caballo Hills, Oakland, CA",41170
12015020302,"Port Charlotte, FL",41160
17177001000,"Freeport, IL",41158
12073000302,"Indian Head-Leigh, Tallahassee, FL",41152
36103158900,"Patchogue, NY",41151
17031807300,"Skokie, IL",41148
12095014804,"Gotha, FL",41146
27123042102,"Little Canada, MN",41143
36103111503,"Greenlawn, NY",41143
48039660300,"Pearland, TX",41141
36005042600,"Bronx County, NY",41112
36005043400,"Bronx County, NY",41100
6031000300,"Lemoore, CA",41089
24005403702,"Pikesville, MD",41083
9009166001,"Hamden, CT",41068
34005702915,"Mount Laurel, NJ",41067
42091201704,"Glenside, PA",41060
20091050100,"Roeland Park, KS",41057
36119011000,"Elmsford, NY",41054
36047119200,"Kings County, NY",41047
17031832100,"Lake View, Chicago, IL",41032
24033803521,"Bowie, MD",41031
36081055800,"Queens County, NY",41027
32003003303,"Las Vegas, NV",41027
26077001905,"Milwood, Portage, MI",41021
12015020301,"Port Charlotte, FL",41018
39035131102,"Beachwood, OH",41014
25025170702,"Revere, MA",41003
42029300600,"Phoenixville, PA",41000
24031700105,"Gaithersburg, MD",40987
39035183300,"Shaker Heights, OH",40984
6095252106,"Benicia, CA",40982
6085503204,"South San Jose, San Jose, CA",40979
24031702602,"Silver Spring, MD",40978
51041100812,"Chesterfield, VA",40965
34003023301,"Hackensack, NJ",40963
12011010603,"North Springs, Coral Springs, FL",40946
6065042624,"Moreno Valley, CA",40946
22051020507,"Kenner, LA",40940
53033011500,"West Seattle, Seattle, WA",40932
42045406803,"Boothwyn, PA",40927
48201542301,"Katy, TX",40926
24031700614,"Germantown, MD",40916
39153532202,"Fairlawn, OH",40916
47037010502,"Nashville, TN",40907
26099221200,"New Baltimore, MI",40892
24031702101,"Montgomery Knolls, Silver Spring, MD",40889
36047096400,"Kings County, NY",40888
24031703209,"Silver Spring, MD",40883
36081069400,"Queens County, NY",40881
24031700613,"Germantown, MD",40862
12099003901,"West Palm Beach, FL",40862
6037106405,"Sylmar, Los Angeles, CA",40853
12011060213,"Sunrise, FL",40852
6013302005,"Oakley, CA",40849
51177020110,"Fredericksburg, VA",40846
34039038500,"Scotch Plains, NJ",40841
24027605401,"Dorsey's Search, Columbia, MD",40836
6097152903,"Santa Rosa, CA",40823
6065043264,"Paloma Del Sol, Temecula, CA",40819
36005045600,"Bronx County, NY",40814
13121011410,"Roswell, GA",40801
36119003600,"North Side, Mount Vernon, NY",40799
36081050201,"Queens County, NY",40791
12086019500,"Miami, FL",40790
12095017014,"Orlando, FL",40785
13121010211,"Atlanta, GA",40784
4013113502,"Central City, Phoenix, AZ",40779
12099007808,"Loxahatchee, FL",40774
6081601902,"Sunshine Gardens, South San Francisco, CA",40770
42091201003,"North Wales, PA",40764
13135050429,"Lilburn, GA",40762
32003003222,"Summerlin, Las Vegas, NV",40759
40109104900,"Central Oklahoma City, Oklahoma City, OK",40754
12031016806,"Southside, Jacksonville, FL",40752
48089750400,"Columbus, TX",40745
24033800412,"Lanham, MD",40732
24033806708,"Greenbelt, MD",40730
34001010501,"Absecon, NJ",40725
36027140300,"Arlington, NY",40716
29189215102,"St. Louis, MO",40707
6013359102,"Pinole, CA",40697
18127050507,"Portage, IN",40692
5029950400,"Morrilton, AR",40687
34023000702,"Piscataway Township, NJ",40685
51041100815,"Richmond, VA",40676
6083002808,"Lompoc, CA",40668
51510200201,"Seminary Hill, Alexandria, VA",40655
36087010502,"Pomona, NY",40652
34017002900,"McGinley Square, Jersey City, NJ",40651
48439113511,"Euless, TX",40648
12011090602,"Driftwood, Hollywood, FL",40643
24033800105,"Laurel, MD",40623
24003740103,"Hanover, MD",40619
26145011100,"Saginaw, MI",40614
48027021904,"Harker Heights, TX",40603
36071011101,"Middletown, NY",40602
6053014107,"Seaside, CA",40599
36047073200,"Kings County, NY",40582
48391950200,"Refugio, TX",40550
48113018124,"Rowlett, TX",40543
36061026300,"Upper Manhattan, New York, NY",40542
36027060100,"Dutchess County, NY",40542
6073013504,"Spring Valley, CA",40533
25017341500,"Malden, MA",40520
24033801410,"Fort Washington, MD",40515
6073016202,"El Cajon, CA",40512
12095016407,"Winter Park, FL",40511
13073030201,"Martinez, GA",40510
34023007908,"Parlin, Old Bridge Township, NJ",40509
25023511200,"Brockton, MA",40508
48201450300,"Memorial, Houston, TX",40506
48085031704,"Far North Dallas, Dallas, TX",40505
17043841706,"Glen Ellyn, IL",40501
24031703702,"Silver Spring, MD",40498
51003010201,"North Pines, Charlottesville, VA",40491
48157673500,"The Grove, Richmond, TX",40491
34039034700,"Linden, NJ",40490
24033807304,"Adelphi, MD",40489
24033800518,"Bowie, MD",40486
51510200802,"Taylor Run, Alexandria, VA",40480
9001071600,"Downtown, Bridgeport, CT",40464
51059452302,"Annandale, VA",40463
37119003008,"Carmel, Charlotte, NC",40454
39049007112,"Brandywine, Columbus, OH",40446
26049011213,"Grand Blanc, MI",40446
12011020212,"Margate, FL",40445
48355005408,"South Side, Corpus Christi, TX",40443
9003471300,"Bloomfield, CT",40442
36087011504,"Spring Valley, NY",40441
24031703207,"Silver Spring, MD",40436
17043844301,"Lombard, IL",40430
12069030702,"Leesburg, FL",40428
47187051202,"Thompson's Station, TN",40424
37183054209,"St Andrews Plantation, Wake Forest, NC",40424
9001043900,"Norwalk, CT",40413
48135002400,"Odessa, TX",40397
12031014410,"Southside, Jacksonville, FL",40379
12011060700,"Plantation, FL",40367
40109108707,"Midwest City, OK",40367
12086019900,"Miami, FL",40360
13135050535,"Lawrenceville, GA",40359
48113019211,"Richardson, TX",40359
36061018100,"Upper West Side, New York, NY",40359
6037125100,"Valley Village, Los Angeles, CA",40345
4013109801,"Maryvale Village, Phoenix, AZ",40335
6001406000,"East Peralta, Oakland, CA",40334
6095252202,"Fairfield, CA",40329
6067009109,"Sacramento, CA",40327
26125160600,"Southfield, MI",40326
24031701415,"Silver Spring, MD",40324
42091201406,"Dresher, PA",40321
36047119000,"Kings County, NY",40320
21093000901,"Rineyville, KY",40285
34039033500,"Union, NJ",40269
13121011423,"Roswell, GA",40259
36085030302,"Richmond County, NY",40239
6085503213,"South San Jose, San Jose, CA",40238
20209044103,"Victory Hills, Kansas City, KS",40233
36081037700,"Queens County, NY",40232
36081015600,"Queens County, NY",40228
6071002010,"Hunter's Ridge, Fontana, CA",40221
9009141000,"West New Haven, New Haven, CT",40218
27053021602,"Golden Valley, MN",40210
36005042400,"Bronx County, NY",40183
36047048800,"Kings County, NY",40161
48029171918,"Far West Side, San Antonio, TX",40155
12115001201,"Sarasota, FL",40154
6059087102,"Northwest Anaheim, Anaheim, CA",40153
6075016801,"Lower Haight, San Francisco, CA",40152
39045032701,"South Columbus, Pickerington, OH",40127
25025140300,"Stony Brook / Cleary Square, Boston, MA",40119
51059491301,"Centreville, VA",40115
42095014600,"South Side, Easton, PA",40115
36047083200,"Kings County, NY",40110
17031720300,"South Side, Chicago, IL",40098
6037910208,"Palmdale, CA",40092
13121010122,"Sandy Springs, GA",40080
24005401506,"Windsor Mill, Baltimore, MD",40061
36047052000,"Kings County, NY",40055
36027190301,"Wappingers Falls, NY",40054
48041001801,"Southwood Valley, College Station, TX",40052
6037554514,"Cerritos, CA",40050
36005021601,"Bronx County, NY",40050
24031703221,"Silver Spring, MD",40050
26163582000,"Southgate, MI",40037
2020002201,"Turnagain, Anchorage, AK",40032
26163538200,"Sherwood Forest, Detroit, MI",40029
1077011101,"Florence, AL",40026
2020001602,"U-MED District, Anchorage, AK",40023
42091201606,"Roslyn, Abington, PA",40015
1031011201,"Enterprise, AL",40013
6065030300,"Downtown Riverside, Riverside, CA",40011
6073009202,"Serra Mesa, San Diego, CA",39994
34017007500,"Downtown Jersey City, Jersey City, NJ",39994
48201541003,"Houston, TX",39988
25017352700,"Wellington-Harrington, Cambridge, MA",39978
13135050543,"Lawrenceville, GA",39973
36071011300,"Middletown, NY",39972
36047098600,"Kings County, NY",39954
36047112200,"Kings County, NY",39949
25025101101,"Wellington Hill, Boston, MA",39939
6001432501,"Davis Tract, San Leandro, CA",39939
51041100921,"Richmond, VA",39932
6073008600,"Linda Vista, San Diego, CA",39930
36081010500,"Queens County, NY",39928
48201551400,"Independence Grove, Houston, TX",39928
6073013604,"El Cajon, CA",39922
12086018400,"Miami, FL",39920
47149040904,"Murfreesboro, TN",39913
36047095400,"Kings County, NY",39906
13135050428,"Lilburn, GA",39903
51059420800,"Groveton, Alexandria, VA",39901
51117930800,"Buffalo Junction, VA",39887
36081053800,"Queens County, NY",39886
21047201502,"Fort Campbell North, Fort Campbell, KY",39874
53033000100,"North Seattle, Seattle, WA",39872
36081065400,"Queens County, NY",39870
36047118201,"Kings County, NY",39866
34013017000,"Montclair, NJ",39853
36005006800,"Bronx County, NY",39848
36085003300,"Richmond County, NY",39847
36081046800,"Queens County, NY",39844
26099264000,"Warren, MI",39836
37183053413,"Parkside On The Creek, Apex, NC",39834
8041005108,"Colorado Springs, CO",39833
40109107705,"Midwest City, OK",39829
12033003610,"North Northwest Pensacola, Pensacola, FL",39824
48439113216,"Fort Worth, TX",39817
36005007600,"Bronx County, NY",39813
25025160602,"Chelsea, MA",39811
12057007103,"Sun Bay South, Tampa, FL",39810
37081012607,"Beechcroft, Greensboro, NC",39810
48113014127,"Valley Ranch, Irving, TX",39793
48141004303,"Eastwood Heights, El Paso, TX",39787
36005040900,"Bronx County, NY",39787
5045030404,"Conway, AR",39786
29095013802,"Lee's Summit, MO",39774
36005008400,"Bronx County, NY",39773
24031700616,"North Potomac, MD",39766
6071001703,"Chino, CA",39761
48201423500,"Southwest Houston, Houston, TX",39757
24031700706,"Gaithersburg, MD",39732
48201250402,"Atasca Woods, Atascocita, TX",39697
53033025805,"Renton, WA",39693
42003261200,"Summer Hill, Pittsburgh, PA",39691
12009067100,"Patrick Air Force Base, FL",39687
37063002018,"Durham, NC",39675
37119005521,"Mallard Creek - Withrow Downs, Charlotte, NC",39668
24031701312,"Olney, MD",39658
18097330204,"Indianapolis, IN",39657
36059410400,"Valley Stream, NY",39648
12099007716,"Boca Raton, FL",39648
36119005701,"New Rochelle, NY",39648
24003740104,"Severn, MD",39648
40143007508,"Broken Arrow, OK",39642
13067030324,"Marietta, GA",39637
36047050000,"Kings County, NY",39636
8005082200,"Aurora, CO",39632
24031702302,"Silver Spring, MD",39630
24033801901,"Temple Hills, MD",39627
9001090400,"Trumbull, CT",39612
11001001902,"Manor Park, Washington, DC",39611
12086010300,"Miami, FL",39606
36087011405,"New City, NY",39604
12011010606,"Coconut Creek, FL",39599
36059407203,"Hempstead, NY",39596
34003029100,"Little Ferry, NJ",39590
9009165900,"Hamden, CT",39589
36047073000,"Kings County, NY",39576
6077003111,"Stockton, CA",39567
51059451900,"Alexandria, VA",39567
36059405000,"Elmont, NY",39562
15003007302,"Hickam Field, Honolulu, HI",39552
36119002600,"South Side, Mount Vernon, NY",39533
47157020632,"Appling Lake, Bartlett, TN",39533
25023510700,"Brockton, MA",39530
24033800208,"Laurel, MD",39530
51153901010,"Montclair, VA",39530
48293970200,"Mexia, TX",39525
37019020103,"Leland, NC",39524
36047118600,"Kings County, NY",39521
24005403401,"Pikesville, MD",39519
48029171913,"Heritage, San Antonio, TX",39517
37119005522,"Prosperity Church Road, Charlotte, NC",39515
42101004202,"South Philadelphia, Philadelphia, PA",39513
25017341200,"Malden, MA",39512
39151711402,"Canton, OH",39510
51510200406,"Landmark, Alexandria, VA",39504
44007002800,"Wanskuck, Providence, RI",39501
13215010203,"Columbus, GA",39499
34013016500,"Montclair, NJ",39495
36047074200,"Kings County, NY",39479
12035060211,"Palm Coast, FL",39474
12117020810,"Seminole County, FL",39473
21227011600,"Oakland, KY",39472
24033801217,"Clinton, MD",39464
53033021100,"Ridgecrest, Shoreline, WA",39461
25017353300,"Cambridgeport, Cambridge, MA",39448
25021456302,"Stoughton, MA",39428
26021021300,"Oronoko charter Township, Berrien Springs, MI",39407
36081100802,"Queens County, NY",39405
6001435102,"Hayward Highland, Hayward, CA",39397
38035011900,"Grand Forks Air Force Base, ND",39395
34021004404,"Twin Rivers, East Windsor, NJ",39387
26125171100,"Oak Park, MI",39383
24033807000,"College Park, MD",39380
12111382110,"Port St. Lucie, FL",39376
39049007199,"Strawberry Farms, Columbus, OH",39376
6071002103,"Rancho Cucamonga, CA",39361
47115050202,"Sequatchie, TN",39352
24031703202,"Rockville, MD",39349
25023510100,"Brockton, MA",39342
6073018613,"San Luis Rey, Oceanside, CA",39337
31055007310,"Northwest Omaha, Omaha, NE",39325
36047051800,"Kings County, NY",39319
6037543703,"Carson, CA",39312
39153530104,"Twinsburg, OH",39310
36085014100,"Richmond County, NY",39304
12011110339,"Pembroke Pines, FL",39301
47157021342,"Cedar Lake, Memphis, TN",39299
24031702601,"Downtown Silver Spring, Silver Spring, MD",39298
41051002401,"Northeast Portland, Portland, OR",39296
53033030005,"Federal Way, WA",39296
24033803520,"Bowie, MD",39293
6071007800,"West Redlands, Redlands, CA",39292
35013001900,"White Sands Missile Range, NM",39281
36103201100,"Brentwood, NY",39278
13121011619,"Alpharetta, GA",39277
45073030601,"Seneca, SC",39273
6001405000,"Trestle Glen, Oakland, CA",39271
29189217941,"Manchester, MO",39259
34029717002,"Jackson, NJ",39253
24033801411,"Fort Washington, MD",39252
24033805000,"Hyattsville, MD",39246
21111010702,"Louisville, KY",39235
6037403801,"Charter Oak, Covina, CA",39229
40143002000,"Tulsa, OK",39213
30013001200,"Great Falls, MT",39201
51119951000,"Saluda, VA",39193
55079005400,"Kops Park, Milwaukee, WI",39190
24017850706,"Waldorf, MD",39188
6001442500,"Sundale, Fremont, CA",39179
48085031623,"Pitman Creek North, Plano, TX",39177
24009860501,"Huntingtown, MD",39168
26077001701,"South Westnedge, Kalamazoo, MI",39166
6073009306,"Serra Mesa, San Diego, CA",39157
51510200107,"Alexandria West, Alexandria, VA",39155
37119005614,"Charlotte, NC",39155
48113013621,"Far North Dallas, Dallas, TX",39148
37183054113,"Northeast Raleigh, Raleigh, NC",39145
53033025804,"Renton, WA",39136
9001043300,"Norwalk, CT",39132
12095017011,"Orlando, FL",39123
12099004815,"Greenacres, FL",39114
36047013100,"Kings County, NY",39112
24005411303,"Nottingham, MD",39105
34005703104,"Lumberton, NJ",39100
28089030101,"Madison, MS",39097
26077001501,"Kalamazoo, MI",39096
48141001104,"Sunland Park North, El Paso, TX",39088
36081066400,"Queens County, NY",39081
44007003200,"Mount Hope, Providence, RI",39070
53053072311,"University Place, WA",39065
24003702208,"Crofton, MD",39063
17197880109,"Bolingbrook, IL",39059
10003016404,"New Castle, DE",39056
12011110330,"Pembroke Pines, FL",39055
12095014805,"Orlando, FL",39054
26099231700,"Sterling Heights, MI",39050
51003011400,"Esmont, VA",39042
55079050101,"Brown Deer, WI",39042
53033011001,"Greater Duwamish, Seattle, WA",39039
28049010806,"Clinton, MS",39038
36005042901,"Bronx County, NY",39037
36081066000,"Queens County, NY",39037
24033800509,"Upper Marlboro, MD",39022
36047078400,"Kings County, NY",39017
12011060112,"Tamarac, FL",39011
36005046202,"Bronx County, NY",39007
48201552200,"Cypress Chase, Cypress, TX",39005
34013019600,"Maplewood, NJ",39003
24031703214,"Silver Spring, MD",38993
51041100508,"Chester, VA",38969
24031701410,"Burtonsville, MD",38965
40027201902,"South Oklahoma City, Oklahoma City, OK",38963
21107970300,"Madisonville, KY",38960
51550021401,"Deep Creek North, Chesapeake, VA",38956
36059409900,"Valley Stream, NY",38955
9003416100,"New Britain, CT",38955
39095007203,"Glendale-Heatherdowns, Toledo, OH",38952
48201321100,"Southbelt/ Ellington, Houston, TX",38945
39035187106,"University Heights, OH",38936
12099007758,"Wellington, FL",38931
